PlayerID,Player,Age,Games,Minutes,FGM,FGA,FTM,FTA,ORB,TRB,AST,STL,BLK,PF,PTS,FGP,FTP,MPG,PPG,RPG,APG,WS25,RANDOM
duartch01,Chris Duarte,24,55,1541,268,621,90,112,41,226,114,56,10,95,720,0.432,0.804,28,13.1,4.1,2.1,0,
marshna01,Naji Marshall,23,32,700,82,209,53,75,15,148,88,26,10,58,246,0.392,0.707,21.9,7.7,4.6,2.8,2.5,
pritcpa01,Payton Pritchard,23,66,1268,184,418,40,45,33,158,120,37,9,104,510,0.44,0.889,19.2,7.7,2.4,1.8,0.6,
windldy01,Dylan Windler,24,31,513,57,130,21,27,20,107,33,19,12,37,161,0.438,0.778,16.5,5.2,3.5,1.1,0.8,
clarkbr01,Brandon Clarke,23,58,1300,296,479,85,112,92,345,81,32,48,100,700,0.618,0.759,22.4,12.1,5.9,1.4,6.3,
daviste02,Terence Davis,22,72,1209,199,436,51,59,50,237,115,39,14,124,543,0.456,0.864,16.8,7.5,3.3,1.6,0.9,
huntede01,DeAndre Hunter,22,63,2018,280,683,110,144,44,286,112,44,18,182,778,0.41,0.764,32,12.3,4.5,1.8,2.5,
johnsca02,Cameron Johnson,23,57,1255,176,405,46,57,49,187,69,36,20,88,504,0.435,0.807,22,8.8,3.3,1.2,5.6,
martico01,Cody Martin,24,48,903,89,207,42,65,38,158,95,39,9,78,238,0.43,0.646,18.8,5,3.3,2,1.1,
mclaujo01,Jordan McLaughlin,23,30,590,87,178,26,39,7,49,125,34,4,31,229,0.489,0.667,19.7,7.6,1.6,4.2,2.3,
nunnke01,Kendrick Nunn,24,67,1962,401,914,85,100,21,180,220,56,15,152,1024,0.439,0.85,29.3,15.3,2.7,3.3,2.9,
pascher01,Eric Paschall,23,60,1654,318,640,164,212,82,275,127,32,13,125,837,0.497,0.774,27.6,14,4.6,2.1,2,
thybuma01,Matisse Thybulle,22,65,1287,112,265,25,41,44,107,79,94,47,141,305,0.423,0.61,19.8,4.7,1.6,1.2,2.1,
bateske01,Keita Bates-Diop,23,30,503,60,142,18,28,16,83,17,18,14,29,151,0.423,0.643,16.8,5,2.8,0.6,0.3,
bridgmi01,Mikal Bridges,22,82,2417,242,563,95,118,56,264,173,129,38,201,684,0.43,0.805,29.5,8.3,3.2,2.1,8.9,
brownbr01,Bruce Brown,22,74,1449,125,314,45,60,48,185,91,40,36,178,319,0.398,0.75,19.6,4.3,2.5,1.2,4.8,
brunsja01,Jalen Brunson,22,73,1591,264,565,87,120,25,169,230,37,4,127,678,0.467,0.725,21.8,9.3,2.3,3.2,7.5,
carteje01,Jevon Carter,23,39,577,56,185,26,32,14,66,69,26,11,55,172,0.303,0.813,14.8,4.4,1.7,1.8,1.6,
clarkga01,Gary Clark,24,51,641,50,151,7,7,24,116,18,20,26,47,148,0.331,1,12.6,2.9,2.3,0.4,1.2,
grahade01,Devonte Graham,23,46,676,74,216,35,46,10,63,121,23,2,48,217,0.343,0.761,14.7,4.7,1.4,2.6,3.4,
holidaa01,Aaron Holiday,22,50,646,105,262,41,50,5,67,87,21,13,71,294,0.401,0.82,12.9,5.9,1.3,1.7,1.5,
shamela01,Landry Shamet,21,79,1802,240,557,75,93,21,134,117,37,10,155,722,0.431,0.806,22.8,9.1,1.7,1.5,1.2,
willike04,Kenrich Williams,24,46,1079,107,279,13,19,55,219,83,45,19,95,279,0.384,0.684,23.5,6.1,4.8,1.8,0.9,
adebaba01,Bam Adebayo,20,69,1368,174,340,129,179,118,381,101,32,41,138,477,0.512,0.721,19.8,6.9,5.5,1.5,7.4,
anunoog01,OG Anunoby,20,74,1481,163,346,39,62,44,184,55,52,14,130,438,0.471,0.629,20,5.9,2.5,0.7,4.7,
bacondw01,Dwayne Bacon,22,53,713,72,192,20,25,4,124,38,16,2,46,175,0.375,0.8,13.5,3.3,2.3,0.7,0.5,
brookdi01,Dillon Brooks,22,82,2350,340,772,124,166,49,257,135,73,17,233,898,0.44,0.747,28.7,11,3.1,1.6,1.4,
brownst02,Sterling Brown,22,54,776,82,205,21,24,27,143,25,31,13,80,217,0.4,0.875,14.4,4,2.6,0.5,1.8,
carusal01,Alex Caruso,23,37,562,50,116,21,30,15,65,75,23,10,52,134,0.431,0.7,15.2,3.6,1.8,2,2.3,
collijo01,John Collins,20,74,1785,314,545,133,186,176,541,98,47,80,215,777,0.576,0.715,24.1,10.5,7.3,1.3,4.2,
colliza01,Zach Collins,20,66,1045,115,289,27,42,45,221,52,17,31,133,292,0.398,0.643,15.8,4.4,3.3,0.8,2.2,
foxde01,DeAaron Fox,20,73,2026,328,797,141,195,33,204,320,70,20,163,844,0.412,0.723,27.8,11.6,2.8,4.4,7.4,
hartjo01,Josh Hart,22,63,1461,176,375,66,94,42,263,80,47,16,107,496,0.469,0.702,23.2,7.9,4.2,1.3,2.7,
iwundwe01,Wes Iwundu,23,62,1020,93,218,34,47,36,137,57,33,12,81,229,0.427,0.723,16.5,3.7,2.2,0.9,1.7,
jacksju01,Justin Jackson,22,68,1506,185,419,26,36,27,187,74,28,13,81,453,0.442,0.722,22.1,6.7,2.8,1.1,0.2,
kennalu01,Luke Kennard,21,73,1463,206,465,65,76,21,176,124,44,13,86,558,0.443,0.855,20,7.6,2.4,1.7,4.5,
kuzmaky01,Kyle Kuzma,22,77,2401,468,1039,147,208,88,483,141,49,34,160,1242,0.45,0.707,31.2,16.1,6.3,1.8,3.3,
markkla01,Lauri Markkanen,20,68,2020,374,862,140,166,79,508,79,39,40,103,1033,0.434,0.843,29.7,15.2,7.5,1.2,8.2,
mitchdo01,Donovan Mitchell,21,79,2638,595,1362,239,297,52,296,291,118,27,213,1616,0.437,0.805,33.4,20.5,3.7,3.7,7.2,
naderab01,Abdel Nader,24,48,522,50,149,23,39,13,71,26,15,10,45,146,0.336,0.59,10.9,3,1.5,0.5,0.9,
onealro01,Royce ONeale,24,69,1150,120,284,61,76,25,236,95,36,16,105,343,0.423,0.803,16.7,5,3.4,1.4,3.3,
ojelese01,Semi Ojeleye,23,73,1150,65,188,25,41,37,161,20,21,4,91,195,0.346,0.61,15.8,2.7,2.2,0.3,1.9,
osmande01,Cedi Osman,22,61,672,90,186,26,46,19,120,41,22,3,78,238,0.484,0.565,11,3.9,2,0.7,0.5,
smithde03,Dennis Smith Jr.,20,69,2049,404,1024,134,193,50,260,358,71,18,152,1048,0.395,0.694,29.7,15.2,3.8,5.2,1.1,
abrinal01,Álex Abrines,23,68,1055,134,341,44,49,18,86,40,37,8,114,406,0.393,0.898,15.5,6,1.3,0.6,0.6,
bertada01,D?vis Bert?ns,24,67,808,103,234,28,34,22,98,46,20,28,75,303,0.44,0.824,12.1,4.5,1.5,0.7,3.1,
brogdma01,Malcolm Brogdon,24,75,1982,290,635,109,126,47,213,317,84,12,140,767,0.457,0.865,26.4,10.2,2.8,4.2,2.7,
brownja02,Jaylen Brown,20,78,1341,192,423,85,124,45,220,64,35,18,142,515,0.454,0.685,17.2,6.6,2.8,0.8,5.8,
dunnkr01,Kris Dunn,22,78,1333,118,313,36,59,24,166,188,78,36,178,293,0.377,0.61,17.1,3.8,2.1,2.4,2.3,
embiijo01,Joel Embiid,22,31,786,200,429,191,244,61,243,66,27,76,112,627,0.466,0.783,25.4,20.2,7.8,2.1,6,
ferreyo01,Yogi Ferrell,23,46,1197,160,394,74,89,20,111,172,42,9,90,462,0.406,0.831,26,10,2.4,3.7,1.9,
finnedo01,Dorian Finney-Smith,23,81,1642,124,333,46,61,55,222,67,52,25,125,350,0.372,0.754,20.3,4.3,2.7,0.8,3.3,
hernaju01,Juancho Hernangómez,21,62,842,101,224,57,76,43,187,29,30,12,62,305,0.451,0.75,13.6,4.9,3,0.5,1.1,
hernawi01,Willy Hernangómez,22,72,1324,246,465,91,125,170,502,96,41,36,150,587,0.529,0.728,18.4,8.2,7,1.3,0.8,
hieldbu01,Buddy Hield,24,82,1888,327,767,64,76,35,269,121,38,9,115,866,0.426,0.842,23,10.6,3.3,1.5,2.8,
ingrabr01,Brandon Ingram,19,79,2279,276,686,133,214,60,316,166,50,36,158,740,0.402,0.621,28.8,9.4,4,2.1,3.5,
jonesde02,Derrick Jones Jr.,19,32,545,68,121,29,41,39,79,12,14,13,63,168,0.562,0.707,17,5.3,2.5,0.4,2.4,
leverca01,Caris LeVert,22,57,1237,171,380,67,93,23,188,110,49,8,91,468,0.45,0.72,21.7,8.2,3.3,1.9,1.5,
luwawti01,Timothé Luwawu-Cabarrot,21,69,1190,145,361,105,123,25,149,75,32,10,154,445,0.402,0.854,17.2,6.4,2.2,1.1,0.3,
murraja01,Jamal Murray,19,82,1764,295,730,106,120,41,214,170,51,24,124,811,0.404,0.883,21.5,9.9,2.6,2.1,5.1,
poeltja01,Jakob Poeltl,21,54,626,67,115,31,57,78,165,12,17,20,113,165,0.583,0.544,11.6,3.1,3.1,0.2,5.7,
princta02,Taurean Prince,22,59,981,114,285,74,94,25,157,55,43,27,96,335,0.4,0.787,16.6,5.7,2.7,0.9,0.6,
sabondo01,Domantas Sabonis,20,81,1632,192,481,44,67,46,288,82,39,32,200,479,0.399,0.657,20.1,5.9,3.6,1,7.1,
saricda01,Dario Šari?,22,81,2129,381,927,172,220,112,513,182,57,30,162,1040,0.411,0.782,26.3,12.8,6.3,2.2,3.6,
